Participant ID,Reaction Time,Correct,Congruency,Social/Non-Social,Block,Block Number
927780,523.115,1,congruent,Social,First,3
927780,640.05,1,congruent,Social,First,3
927780,672.04,1,incongruent,Social,First,3
927780,638.7,1,incongruent,Social,First,3
927780,622.475,1,congruent,Social,First,3
927780,506.53,1,congruent,Social,First,3
927780,504.765,1,congruent,Social,First,3
927780,516.915,1,congruent,Social,First,3
927780,497.65,1,congruent,Social,First,3
927780,521.465,1,incongruent,Social,First,3
927780,484.615,1,incongruent,Social,First,3
927780,652.62,1,congruent,Social,First,3
927780,484.5,1,incongruent,Social,First,3
927780,488.665,1,incongruent,Social,First,3
927780,504.28,1,incongruent,Social,First,3
927780,529.625,1,congruent,Social,First,3
927780,510.54,1,congruent,Social,First,3
927780,483.91,1,congruent,Social,First,3
927780,497.69,1,incongruent,Social,First,3
927780,600.925,1,incongruent,Social,First,3
927780,548.195,1,congruent,Social,First,3
927780,612.75,1,incongruent,Social,First,3
927780,529.58,1,incongruent,Social,First,3
927780,828.255,1,incongruent,Social,First,3
927780,491.85,1,incongruent,Social,First,3
927780,776.415,1,incongruent,Social,First,3
927780,796.725,1,congruent,Social,First,3
927780,466.585,1,incongruent,Social,First,3
927780,516.465,1,incongruent,Social,First,3
927780,580.085,1,congruent,Social,First,3
927780,810.775,0,incongruent,Social,Second,4
927780,722.82,0,congruent,Social,Second,4
927780,771.755,1,incongruent,Social,Second,4
927780,474.075,1,incongruent,Social,Second,4
927780,745.68,1,incongruent,Social,Second,4
927780,494.03,1,incongruent,Social,Second,4
927780,704.355,1,congruent,Social,Second,4
927780,606.4,1,congruent,Social,Second,4
927780,476.75,1,congruent,Social,Second,4
927780,585.81,1,incongruent,Social,Second,4
927780,517.275,1,congruent,Social,Second,4
927780,512.525,1,incongruent,Social,Second,4
927780,676.715,1,incongruent,Social,Second,4
927780,510.71,1,incongruent,Social,Second,4
927780,459.025,1,incongruent,Social,Second,4
927780,464.935,1,congruent,Social,Second,4
927780,468.835,1,congruent,Social,Second,4
927780,561.43,1,incongruent,Social,Second,4
927780,481.845,0,congruent,Social,Second,4
927780,478.45,0,congruent,Social,Second,4
927780,498.02,1,congruent,Social,Second,4
927780,406.97,1,congruent,Social,Second,4
927780,553.455,1,incongruent,Social,Second,4
927780,547.05,1,incongruent,Social,Second,4
927780,465.31,1,congruent,Social,Second,4
927780,589.94,1,incongruent,Social,Second,4
927780,518.295,1,incongruent,Social,Second,4
927780,621.235,1,congruent,Social,Second,4
927780,549.17,1,congruent,Social,Second,4
927780,530.56,1,congruent,Social,Second,4
927780,1185.46,1,congruent,Social,Second,4
927780,442.555,0,congruent,Social,Second,4
927780,642.42,1,congruent,Social,Second,4
927780,642.485,1,incongruent,Social,Second,4
927780,519.65,1,congruent,Social,Second,4
927780,655.405,0,incongruent,Social,Second,4
927780,695.48,1,congruent,Social,Second,4
927780,587.185,1,incongruent,Social,Second,4
927780,1059.26,1,congruent,Social,Second,4
927780,432.35,1,congruent,Social,Second,4
927780,514.53,1,incongruent,Social,Second,4
927780,508.745,1,congruent,Social,Second,4
927780,703.1,1,incongruent,Social,Second,4
927780,473.635,1,congruent,Social,Second,4
927780,536.42,0,incongruent,Social,Second,4
927780,454.65,1,congruent,Social,Second,4
927780,532.815,1,incongruent,Social,Second,4
927780,951.77,0,congruent,Social,Second,4
927780,576.775,1,incongruent,Social,Second,4
927780,520.55,1,incongruent,Social,Second,4
927780,562.31,1,incongruent,Social,Second,4
927780,620.29,1,congruent,Social,Second,4
927780,619.395,1,congruent,Social,Second,4
927780,648.905,1,incongruent,Social,Second,4
927780,684.08,1,congruent,Social,Second,4
927780,587.46,1,congruent,Social,Second,4
927780,849.52,1,incongruent,Social,Second,4
927780,799.98,1,incongruent,Social,Second,4
927780,572.41,1,incongruent,Social,Second,4
927780,547.705,1,incongruent,Social,Second,4
927780,562.13,0,congruent,Social,Second,4
927780,523.245,1,incongruent,Social,Second,4
927780,458.765,1,congruent,Social,Second,4
927780,458.54,1,congruent,Social,Second,4
927780,589.37,1,incongruent,Social,Second,4
927780,530,1,incongruent,Social,Second,4
927780,572.475,1,incongruent,Social,Second,4
927780,488.76,1,incongruent,Social,Second,4
927780,652.45,0,congruent,Social,Second,4
927780,534.73,0,incongruent,Social,Second,4
927780,499.715,0,congruent,Social,Second,4
927780,557.425,1,incongruent,Social,Second,4
927780,490.455,1,congruent,Social,Second,4
927780,1141.24,1,congruent,Social,Second,4
927780,983.635,1,congruent,Social,Second,4
927780,1338.065,1,congruent,Social,Second,4
927780,1448.095,1,incongruent,Social,Second,4
927780,591.69,1,incongruent,Social,Second,4
927780,620.68,1,incongruent,Social,Second,4
927780,592.49,1,congruent,Social,Second,4
927780,582.905,1,congruent,Social,Second,4
927780,458.06,1,congruent,Social,Second,4
927780,698.92,1,incongruent,Social,Second,4
927780,965.17,1,incongruent,Social,Second,4
927780,841.6,0,congruent,Social,Second,4
927780,523.26,1,incongruent,Social,Second,4
927780,940.585,0,congruent,Social,Second,4
927780,576.59,1,incongruent,Social,Second,4
927780,491.885,1,congruent,Social,Second,4
927780,648.23,1,incongruent,Social,Second,4
927780,510.02,1,congruent,Social,Second,4
927780,588.19,1,incongruent,Social,Second,4
931788,755.685,1,congruent,Social,First,1
931788,1066.855,1,incongruent,Social,First,1
931788,541.375,1,incongruent,Social,First,1
931788,499.27,1,incongruent,Social,First,1
931788,447.57,1,congruent,Social,First,1
931788,460.155,1,congruent,Social,First,1
931788,421.15,1,congruent,Social,First,1
931788,649.905,1,incongruent,Social,First,1
931788,602.885,1,incongruent,Social,First,1
931788,548.12,1,congruent,Social,First,1
931788,640.265,1,congruent,Social,First,1
931788,533.34,1,congruent,Social,First,1
931788,531.23,1,incongruent,Social,First,1
931788,483.63,1,incongruent,Social,First,1
931788,510.81,1,congruent,Social,First,1
931788,444.785,1,congruent,Social,First,1
931788,568.705,1,incongruent,Social,First,1
931788,578.78,1,incongruent,Social,First,1
931788,463.31,1,congruent,Social,First,1
931788,446.965,1,congruent,Social,First,1
931788,407.12,1,incongruent,Social,First,1
931788,415.65,1,congruent,Social,First,1
931788,498.94,1,incongruent,Social,First,1
931788,419.495,1,incongruent,Social,First,1
931788,426.995,1,congruent,Social,First,1
931788,508.45,1,incongruent,Social,First,1
931788,367.48,1,incongruent,Social,First,1
931788,441.425,1,congruent,Social,First,1
931788,463.195,1,incongruent,Social,First,1
931788,354.45,1,congruent,Social,First,1
931788,413.94,1,congruent,Social,First,1
931788,690.945,1,incongruent,Social,First,1
931788,395.86,1,congruent,Social,First,1
931788,591.1,1,incongruent,Social,First,1
931788,365.675,1,congruent,Social,First,1
931788,423.83,1,incongruent,Social,First,1
931788,445.345,1,incongruent,Social,First,1
931788,374.625,1,incongruent,Social,First,1
931788,327.185,1,incongruent,Social,First,1
931788,368.85,1,incongruent,Social,First,1
931788,395.865,1,incongruent,Social,First,1
931788,404.53,0,congruent,Social,First,1
931788,399.995,1,incongruent,Social,First,1
931788,361.455,1,congruent,Social,First,1
931788,431.29,1,incongruent,Social,First,1
931788,409.355,1,incongruent,Social,First,1
931788,431.23,1,incongruent,Social,First,1
931788,346.295,1,incongruent,Social,First,1
931788,407.525,1,congruent,Social,First,1
931788,410.925,1,congruent,Social,First,1
931788,432.135,1,incongruent,Social,First,1
931788,351.145,1,congruent,Social,First,1
931788,335.165,1,incongruent,Social,First,1
931788,424.98,1,incongruent,Social,First,1
931788,400.9,1,congruent,Social,First,1
931788,380.23,0,incongruent,Social,First,1
931788,356.235,1,congruent,Social,First,1
931788,536.94,1,congruent,Social,First,1
931788,394.13,1,congruent,Social,First,1
931788,448.49,1,congruent,Social,First,1
931788,435.505,1,congruent,Social,First,1
931788,426.815,1,congruent,Social,First,1
931788,449.155,1,incongruent,Social,First,1
931788,484.305,1,congruent,Social,First,1
931788,464.94,1,congruent,Social,First,1
931788,392.94,1,incongruent,Social,First,1
931788,414.655,1,incongruent,Social,First,1
931788,351.925,1,congruent,Social,First,1
931788,424.45,1,incongruent,Social,First,1
931788,295.285,1,congruent,Social,First,1
931788,358.365,1,congruent,Social,First,1
931788,308.735,1,congruent,Social,First,1
931788,390.505,1,incongruent,Social,First,1
931788,459.86,1,incongruent,Social,First,1
931788,382.015,1,incongruent,Social,First,1
931788,396.455,1,incongruent,Social,First,1
931788,402.53,0,congruent,Social,First,1
931788,861.16,1,congruent,Social,First,1
931788,527.425,1,incongruent,Social,First,1
931788,456.17,1,congruent,Social,First,1
931788,368.755,1,congruent,Social,First,1
931788,386.085,1,congruent,Social,First,1
931788,438.3,1,incongruent,Social,First,1
931788,399.88,1,congruent,Social,First,1
931788,478.27,1,congruent,Social,First,1
931788,404.415,1,congruent,Social,First,1
931788,428.69,1,congruent,Social,First,1
931788,539.38,1,incongruent,Social,First,1
931788,431.58,0,incongruent,Social,First,1
931788,568.395,1,congruent,Social,First,1
931788,409.335,1,incongruent,Social,First,1
931788,551.125,1,incongruent,Social,First,1
931788,662.26,1,congruent,Social,Second,2
931788,480.155,1,congruent,Social,Second,2
931788,386.795,1,congruent,Social,Second,2
931788,370.115,1,congruent,Social,Second,2
931788,363.61,1,incongruent,Social,Second,2
931788,362.68,1,congruent,Social,Second,2
931788,377.7,0,incongruent,Social,Second,2
931788,455.845,0,congruent,Social,Second,2
931788,368.27,1,congruent,Social,Second,2
931788,487.48,1,incongruent,Social,Second,2
931788,441.04,1,congruent,Social,Second,2
931788,447.78,1,congruent,Social,Second,2
931788,446.25,1,incongruent,Social,Second,2
931788,285.04,0,incongruent,Social,Second,2
931788,1356.035,1,incongruent,Social,Second,2
931788,458.135,1,incongruent,Social,Second,2
931788,485.505,1,incongruent,Social,Second,2
931788,666.76,1,incongruent,Social,Second,2
931788,483.155,1,incongruent,Social,Second,2
931788,501.485,1,congruent,Social,Second,2
931788,345.675,1,congruent,Social,Second,2
931788,418.815,0,incongruent,Social,Second,2
931788,382.865,1,congruent,Social,Second,2
931788,423.04,1,incongruent,Social,Second,2
931788,398.355,1,congruent,Social,Second,2
931788,359.67,1,congruent,Social,Second,2
931788,433.49,1,incongruent,Social,Second,2
931788,423.755,1,incongruent,Social,Second,2
931788,294.74,1,incongruent,Social,Second,2
931788,298.36,1,incongruent,Social,Second,2
931788,357.65,1,congruent,Social,Second,2
931788,354.775,1,congruent,Social,Second,2
931788,445.155,1,incongruent,Social,Second,2
931788,448.545,1,congruent,Social,Second,2
931788,499.2,1,congruent,Social,Second,2
931788,402.785,1,incongruent,Social,Second,2
931788,258.095,0,congruent,Social,Second,2
931788,357.95,1,incongruent,Social,Second,2
931788,343.295,1,congruent,Social,Second,2
931788,294.7,1,congruent,Social,Second,2
931788,342.495,1,congruent,Social,Second,2
931788,207.585,0,congruent,Social,Second,2
931788,578.91,1,incongruent,Social,Second,2
931788,342.015,1,incongruent,Social,Second,2
931788,449.05,1,incongruent,Social,Second,2
931788,316.165,1,congruent,Social,Second,2
931788,450.285,1,incongruent,Social,Second,2
931788,410.87,1,incongruent,Social,Second,2
931788,404.43,1,congruent,Social,Second,2
931788,543.84,1,incongruent,Social,Second,2
931788,388.605,1,congruent,Social,Second,2
931788,354.055,1,congruent,Social,Second,2
931788,396.985,1,incongruent,Social,Second,2
931788,481.405,1,congruent,Social,Second,2
931788,423.055,1,incongruent,Social,Second,2
931788,499.06,1,incongruent,Social,Second,2
931788,466.48,1,incongruent,Social,Second,2
931788,429.295,1,congruent,Social,Second,2
931788,375.325,1,congruent,Social,Second,2
931788,370.905,0,incongruent,Social,Second,2
931788,322.85,1,congruent,Social,Second,2
931788,385.395,1,incongruent,Social,Second,2
931788,501.34,1,congruent,Social,Second,2
931788,396.215,1,congruent,Social,Second,2
931788,476.965,1,incongruent,Social,Second,2
931788,474.855,1,congruent,Social,Second,2
931788,372.055,1,congruent,Social,Second,2
931788,355.43,0,incongruent,Social,Second,2
931788,535.8,0,congruent,Social,Second,2
931788,351.845,1,congruent,Social,Second,2
931788,377.235,1,incongruent,Social,Second,2
931788,461.095,1,congruent,Social,Second,2
931788,420.285,0,incongruent,Social,Second,2
931788,443.995,1,congruent,Social,Second,2
931788,356.44,1,congruent,Social,Second,2
931788,439.885,1,congruent,Social,Second,2
931788,417.6,1,incongruent,Social,Second,2
931788,364.2,1,congruent,Social,Second,2
931788,431.47,1,congruent,Social,Second,2
931788,443.715,1,incongruent,Social,Second,2
931788,379.13,1,incongruent,Social,Second,2
931788,406.855,1,congruent,Social,Second,2
931788,445.86,1,incongruent,Social,Second,2
931788,329.295,1,congruent,Social,Second,2
931788,480.75,1,incongruent,Social,Second,2
931788,434.005,1,incongruent,Social,Second,2
931788,363.99,0,incongruent,Social,Second,2
931788,389.375,1,incongruent,Social,Second,2
931788,399.27,1,incongruent,Social,Second,2
931788,441.04,1,congruent,Social,Second,2
931788,428.345,1,incongruent,Social,Second,2
931788,361.195,1,incongruent,Social,Second,2
931788,1524.395,1,congruent,Non-Social,First,3
931788,404.925,1,congruent,Non-Social,First,3
931788,410.065,0,incongruent,Non-Social,First,3
931788,370.66,1,congruent,Non-Social,First,3
931788,414.11,1,congruent,Non-Social,First,3
931788,387.085,1,congruent,Non-Social,First,3
931788,358.045,1,congruent,Non-Social,First,3
931788,453.74,1,incongruent,Non-Social,First,3
931788,338.36,1,congruent,Non-Social,First,3
931788,444.92,1,congruent,Non-Social,First,3
931788,388.29,1,incongruent,Non-Social,First,3
931788,393.14,1,incongruent,Non-Social,First,3
931788,371.335,1,incongruent,Non-Social,First,3
931788,307.055,1,incongruent,Non-Social,First,3
931788,355.82,1,incongruent,Non-Social,First,3
931788,430.945,1,incongruent,Non-Social,First,3
931788,331.825,1,congruent,Non-Social,First,3
931788,492.385,1,incongruent,Non-Social,First,3
931788,384.61,1,incongruent,Non-Social,First,3
931788,381.235,1,congruent,Non-Social,First,3
931788,394.19,1,congruent,Non-Social,First,3
931788,371.625,1,incongruent,Non-Social,First,3
931788,381.2,1,incongruent,Non-Social,First,3
931788,436.38,1,congruent,Non-Social,First,3
931788,398.065,0,incongruent,Non-Social,First,3
931788,494.015,0,incongruent,Non-Social,First,3
931788,387.935,1,congruent,Non-Social,First,3
931788,427.055,1,congruent,Non-Social,First,3
931788,400.445,1,incongruent,Non-Social,First,3
931788,350.505,0,incongruent,Non-Social,First,3
931788,459.315,1,incongruent,Non-Social,First,3
931788,431.06,1,incongruent,Non-Social,First,3
931788,343.1,1,incongruent,Non-Social,First,3
931788,400.805,1,congruent,Non-Social,First,3
931788,455.07,1,incongruent,Non-Social,First,3
931788,338.515,1,incongruent,Non-Social,First,3
931788,443.65,1,incongruent,Non-Social,First,3
931788,594.63,1,congruent,Non-Social,First,3
931788,389.345,1,congruent,Non-Social,First,3
931788,369.195,1,congruent,Non-Social,First,3
931788,350.885,1,congruent,Non-Social,First,3
931788,396.18,1,congruent,Non-Social,First,3
931788,400.29,0,incongruent,Non-Social,First,3
931788,318.64,1,congruent,Non-Social,First,3
931788,425.5,0,incongruent,Non-Social,First,3
931788,489.95,1,incongruent,Non-Social,First,3
931788,374.775,1,incongruent,Non-Social,First,3
931788,382.665,1,congruent,Non-Social,First,3
931788,435.4,1,incongruent,Non-Social,First,3
931788,368.37,1,congruent,Non-Social,First,3
931788,353.14,0,incongruent,Non-Social,First,3
931788,335.79,1,congruent,Non-Social,First,3
931788,423.925,1,congruent,Non-Social,First,3
931788,550.3,1,incongruent,Non-Social,First,3
931788,423.005,1,congruent,Non-Social,First,3
931788,416.155,1,incongruent,Non-Social,First,3
931788,496.565,1,congruent,Non-Social,First,3
931788,462.04,1,congruent,Non-Social,First,3
931788,391.66,1,congruent,Non-Social,First,3
931788,325.41,1,incongruent,Non-Social,First,3
931788,522.735,1,incongruent,Non-Social,First,3
931788,278.365,1,congruent,Non-Social,First,3
931788,353.45,1,congruent,Non-Social,First,3
931788,230.68,1,incongruent,Non-Social,First,3
931788,322.165,1,congruent,Non-Social,First,3
